time_s,method1_time_s,method2_time_s,x_method1_interp_m,y_method1_interp_m,x_method2_corrected_interp_m,y_method2_corrected_interp_m,x_kalman_m,y_kalman_m,vx_kalman_mps,vy_kalman_mps,kalman_position_std_x_m,kalman_position_std_y_m
1.6999999999999034,163.5676802032544,214.0209999999999,-2.9535688768436605,4.683432443815921,-3.7963425751476954,4.882574381174665,-3.519773561225527,4.349114724662772,0.4385958705472303,-0.5199489356125211,0.37720804250705336,0.39159717269138294
1.7999999999998977,163.6676802032544,214.1209999999999,-2.7782969816679466,4.923284399908443,-3.895867062658572,5.253460438218087,-3.569684162968672,4.503900745413484,0.36170943804610667,-0.3505977130719534,0.3616362560539019,0.37710111087206366
1.899999999999892,163.7676802032544,214.2209999999999,-2.808244397834085,5.224415882887713,-3.713117508447631,5.321487170463297,-3.3545351360102242,4.601810103370432,0.5009590841235485,-0.2473079183510023,0.35156416976817373,0.3646730452692911
1.9999999999998863,163.8676802032544,214.32099999999988,-3.793701869786913,5.810867513231671,-3.530367954236369,5.389513902708162,-3.349041239891579,4.7320090793862075,0.467526890134884,-0.13139672509920436,0.34004113588876117,0.35414581697479086
2.0999999999998806,163.9676802032544,214.42099999999988,-4.77915934173974,6.397319143575629,-3.3627789029562685,5.461995536396677,-3.3022885508780933,4.718869406876288,0.467526890134884,-0.13139672509920436,0.36597729075154245,0.3810965922407625
2.199999999999875,164.06768020325438,214.52099999999987,-4.4754396848592455,5.781102672334278,-3.1951898516761847,5.5344771700851965,-3.5343119858224723,5.160691834568177,0.279554022060781,0.1775148681571027,0.3216846351541152,0.33465301606453696
2.2999999999998693,164.16768020325438,214.62099999999987,-3.55609033466389,4.590567763401922,-3.3833440297307926,4.726145767364778,-3.506356583616396,5.178443321383886,0.279554022060781,0.1775148681571027,0.34438893755831873,0.35819457108496844
2.3999999999998636,164.26768020325437,214.72099999999986,-2.957050807481257,3.7941549805245005,-3.5714982077858046,3.917814364643358,-3.390665824236505,4.751277664078292,0.3359107749055364,-0.10839295587772446,0.30596852045058265,0.3179766531536664
2.499999999999858,164.36768020325437,214.82099999999986,-3.8493877733552546,4.832791989949218,-3.4975136462912846,4.706152661899964,-3.3570747467459534,4.74043836849052,0.3359107749055364,-0.10839295587772446,0.3261659617936097,0.3388707876626374
2.599999999999852,164.46768020325436,214.92099999999985,-4.741724739229252,5.871428999373935,-3.4235290847963924,5.494490959158839,-3.3405503472235005,4.855796800157594,0.325458898088167,-0.03152924970459138,0.31609371428811406,0.3294083655905573
2.6999999999998465,164.56768020325435,215.02099999999984,-4.8449486688625045,6.115699274308668,-4.254014208745372,4.925786197688258,-3.5632029245806938,5.064526895117953,0.17654648993620595,0.09142209399447586,0.3106697396600681,0.3224381322722619
2.799999999999841,164.66768020325435,215.12099999999984,-4.57134197869418,5.980630094488416,-5.084499332695637,4.357081436215749,-3.7863373563395446,4.9654951691283795,0.03579612062024631,0.02863194965471859,0.3027233698607843,0.31509066316251527
2.899999999999835,164.76768020325434,215.22099999999983,-4.321600207938981,5.793041335151085,-4.067877847524793,5.051308380663025,-3.8626041516528704,5.101601306761531,-0.009636851408952887,0.10386293523499095,0.2973784424687234,0.30833975167144917
2.9999999999998295,164.86768020325434,215.32099999999983,-4.182974541856229,5.360919125105218,-3.0512563623507996,5.7455353251124555,-3.7460468030292535,5.20021554047965,0.056477638435588715,0.15306809666651833,0.29109615333804323,0.3026371836323845
3.099999999999824,164.96768020325433,215.42099999999982,-4.044348875773476,4.92879691505935,-3.344531054180746,5.749589190786278,-3.740399039185695,5.215522350146301,0.056477638435588715,0.15306809666651833,0.3078117477807033,0.3198516874218658
3.199999999999818,165.06768020325433,215.52099999999982,-4.337749481248893,4.354669738832652,-3.6378057460129263,5.753643056458922,-3.7538456751610134,5.242950604456144,0.04659935474065631,0.16050487743031783,0.28096323689247127,0.29177698647914707
3.2999999999998124,165.16768020325432,215.6209999999998,-4.837458587794837,3.712729946461861,-4.3280895184882295,4.475017493419801,-3.749185739686948,5.259001092199175,0.04659935474065631,0.16050487743031783,0.29663184895200334,0.3078661131395677
3.3999999999998067,165.26768020325432,215.7209999999998,-5.117930383074779,3.297319328380766,-5.01837329096421,3.1963919303784927,-4.0842536300757475,4.764487551495178,-0.13344885655442748,-0.10687649749279168,0.27208652948124235,0.28225579026583697
3.499999999999801,165.3676802032543,215.8209999999998,-4.377623704098122,3.9366384165287616,-4.250547945105095,3.7398375980246783,-4.09759851573119,4.7537999017459,-0.13344885655442748,-0.10687649749279168,0.2869151569724703,0.29743892542619266
3.5999999999997954,165.4676802032543,215.9209999999998,-3.637317025121464,4.575957504676757,-3.4827225992430786,4.283283265674489,-4.02609689033378,4.683400936406804,-0.08902572821322871,-0.13770624400990056,0.2812553529030387,0.2922395780634385
3.6999999999997897,165.5676802032543,216.0209999999998,-3.5195588625093865,4.479670043334154,-4.0149994403066875,4.755797759776512,-3.958504538993929,4.682689407129882,-0.05042233656667648,-0.13120636509475192,0.27844506007621445,0.2883380777288013
3.799999999999784,165.6676802032543,216.12099999999978,-3.69909060958682,4.0321032858137675,-4.547276281372882,5.228312253878395,-4.038297099522919,4.738199137300209,-0.08910631834858408,-0.09623594152118728,0.27386761699634804,0.2842240402439481
3.8999999999997783,165.7676802032543,216.22099999999978,-3.8531259470478156,3.7261269810345556,-4.079219030675816,4.8622052841090015,-4.0237625787467435,4.598134555017522,-0.07712667611411068,-0.1618229933517737,0.27100392250909827,0.28033545978088753
3.9999999999997726,165.86768020325428,216.32099999999977,-3.888448890359066,4.079401993853192,-3.6111617799764746,4.496098314337702,-3.9801865977371094,4.571926310652691,-0.050787987546600875,-0.16688546758210732,0.26733999453387197,0.2771350306881401
4.099999999999767,165.96768020325428,216.42099999999976,-3.923771833670316,4.4326770066718275,-4.102699869387984,4.616127145148791,-3.9852653964917693,4.555237763894481,-0.050787987546600875,-0.16688546758210732,0.28141852731458633,0.29147288341361655
4.199999999999761,166.06768020325427,216.52099999999976,-4.255751570306922,4.16470570332417,-4.594237958801676,4.736155975960987,-4.055341958108214,4.560257385242516,-0.0841276386003427,-0.15597831012980842,0.2615532968936961,0.27084552725530625
4.299999999999756,166.16768020325426,216.62099999999975,-4.729395882439746,3.6000663389765903,-3.8412910378615073,3.9703877275763646,-4.063754721968248,4.544659554229536,-0.0841276386003427,-0.15597831012980842,0.2752783934232553,0.28479234658220276
4.39999999999975,166.26768020325426,216.72099999999975,-5.002708044993485,3.137256669429807,-3.0883441169185093,3.2046194791897284,-4.072477157076539,4.234534986612338,-0.08372354712742532,-0.30254243235509515,0.25636976259967137,0.26521224779686947
4.499999999999744,166.36768020325425,216.82099999999974,-4.343264989870926,3.1485704959838383,-3.3259017576887375,3.8834089198200283,-4.080849511789281,4.20428074337683,-0.08372354712742532,-0.30254243235509515,0.2697963665475902,0.27882964423056716
4.5999999999997385,166.46768020325425,216.92099999999974,-3.683821934748368,3.1598843225378697,-3.5634593984614993,4.5621983604540235,-4.025611427037201,4.218884371416985,-0.05127690834197081,-0.28010974313661285,0.2662008064256046,0.2756869382415533
4.699999999999733,166.56768020325424,217.02099999999973,-3.6794005003483825,3.1687557274860256,-3.199980719011024,4.916852779507587,-3.969636357211675,4.072169130448503,-0.02113842230917952,-0.3375395774794147,0.26486798563372327,0.27347363120418994
4.799999999999727,166.66768020325424,217.12099999999973,-3.987776082327049,3.1764607859092933,-2.836502039559011,5.271507198560321,-3.8387754310001196,4.176104697613998,0.04679902799781917,-0.2686065785985463,0.26192634159300954,0.2709951950400368
4.8999999999997215,166.76768020325423,217.22099999999972,-4.131130758188695,3.193598075698819,-2.6289479929208803,5.076084422168824,-3.87838225092366,4.040202689431451,0.02435835028146225,-0.32274343617856693,0.26036645753711124,0.2685927688108039
4.999999999999716,166.86768020325422,217.3209999999997,-3.506140904577518,3.254652245728036,-2.421393946283193,4.880661645775764,-3.7106420078908533,4.102311858017402,0.10898295123993898,-0.2754116316464228,0.25799867780830593,0.26669580102557866
5.09999999999971,166.96768020325422,217.4209999999997,-2.8811510509663414,3.3157064157572522,-2.7587397233184823,4.872432749865032,-3.69974371276686,4.074770694852762,0.10898295123993898,-0.2754116316464228,0.27156816817653173,0.28042725645455874
5.199999999999704,167.0676802032542,217.5209999999997,-2.6986327616090993,3.5369528744754892,-3.0960855003553203,4.864203853954832,-3.520411381569113,4.0564957832487005,0.1933907923974152,-0.26931254793853754,0.25435666038789123,0.2627222471398456
5.299999999999699,167.1676802032542,217.6209999999997,-2.7274109863707774,3.834697067564056,-3.443541322610869,3.9083899027071864,-3.5010723023293724,4.0295645284548485,0.1933907923974152,-0.26931254793853754,0.2677698031073799,0.276282746879746
5.399999999999693,167.2676802032542,217.7209999999997,-2.8413186156694574,4.149791760946417,-3.790997144866446,2.9525759514568475,-3.440744966330208,3.9031010476243844,0.21405533249088238,-0.3194276020769876,0.25091656837568166,0.25898656210400645
5.499999999999687,167.3676802032542,217.82099999999969,-3.351592461906909,4.5456711397244955,-3.61198434936047,3.787544141826739,-3.4193394330811206,3.871158287416687,0.21405533249088238,-0.3194276020769876,0.26417174121412,0.2723776286650742
5.599999999999682,167.4676802032542,217.92099999999968,-3.86186630814436,4.941550518502573,-3.4329715538528482,4.622512332202229,-3.402022020002792,3.926117778358182,0.21194907493284065,-0.27557785507783594,0.2614172704980212,0.2701227859876008
5.699999999999676,167.56768020325418,218.02099999999967,-3.957919210684901,5.2677611776143385,-3.5806580959883214,4.259101390435077,-3.447994883162789,4.024690803398382,0.17849015222352865,-0.21400419542523566,0.2607345689070901,0.2686666129336333
5.79999999999967,167.66768020325418,218.12099999999967,-3.856166313827019,5.560702449949894,-3.7283446381248155,3.895690448664179,-3.464149219199278,3.991638389307953,0.16092979171703167,-0.219898283793941,0.25843295644259423,0.2668720034562508
5.899999999999665,167.76768020325417,218.22099999999966,-3.7137379867321054,5.658452783387548,-3.9737458026946055,4.2797759043495995,-3.4822661756612634,4.169569896029735,0.14340937691031336,-0.11959745954823899,0.25739190959547764,0.2650790545774121
5.999999999999659,167.86768020325417,218.32099999999966,-3.3819230840687844,4.8473856000973425,-4.219146967264729,4.663861360037569,-3.5516564318209585,4.211137927200024,0.10009230587589046,-0.09246925479087006,0.25550507452982424,0.26370323141716584
6.099999999999653,167.96768020325416,218.42099999999965,-3.050108181405463,4.036318416807136,-4.753628282095387,3.9490155435485224,-3.54164720123337,4.201891001720938,0.10009230587589046,-0.09246925479087006,0.26908621417803563,0.27742699818500977
6.199999999999648,168.06768020325416,218.52099999999965,-2.914001260580838,4.169269593208334,-5.288109596927031,3.2341697270557273,-3.663573364630393,4.049936906570846,0.03055241266637368,-0.1640824547380144,0.25262135035000916,0.2605995040386054
6.299999999999642,168.16768020325415,218.62099999999964,-2.8713521293377844,4.753024402615648,-5.154002669971835,3.8106148122694368,-3.660518123363756,4.033528661097045,0.03055241266637368,-0.1640824547380144,0.2660703868166149,0.27418543879784735
6.399999999999636,168.26768020325414,218.72099999999963,-2.9090526122055422,5.189243772132675,-5.0198957430143585,4.38705989748755,-3.720227962240889,4.179656507988981,-0.002398002127477178,-0.08220948099651615,0.24974286036593582,0.25751861287963174
6.4999999999996305,168.36768020325414,218.82099999999963,-3.320864399515399,4.938531704833162,-5.032800823585825,3.8843110974508823,-3.720467762453637,4.17143555988933,-0.002398002127477178,-0.08220948099651615,0.2630440783888939,0.27095172497946624
6.599999999999625,168.46768020325413,218.92099999999962,-3.7326761868252554,4.687819637533648,-5.045705904157835,3.381562297410227,-3.8742425981372657,4.0772393015829325,-0.0820485487289815,-0.12592344185761886,0.26051698207506874,0.26896077726054163
6.699999999999619,168.56768020325413,219.02099999999962,-3.362727521110873,4.098036765299136,-4.729208716610989,3.577106332463044,-3.8812715593431704,4.122635946849263,-0.08145901011162258,-0.09741156989122322,0.2600131688468744,0.26772761454418126
6.7999999999996135,168.66768020325412,219.1209999999996,-2.6194593656362515,3.346335060510166,-4.412711529062926,3.772650367518441,-3.948827490895047,4.076257430461893,-0.11230778634294548,-0.1160598548820274,0.2578676964532919,0.2661187406726132
6.899999999999608,168.76768020325412,219.2209999999996,-2.0967179889560867,2.8216811285588212,-4.762763122173227,4.74501311787619,-3.7532363917164213,3.918881781732707,-0.005871106059395642,-0.1896032612030419,0.25695008852970014,0.26448331519023827
6.999999999999602,168.8676802032541,219.3209999999996,-2.60075890354605,3.354171520287479,-5.112814715286181,5.71737586823703,-3.9048965553132393,4.091405773017294,-0.08434892330241875,-0.09208524824472211,0.2551673701186118,0.2632350568688097
7.099999999999596,168.9676802032541,219.4209999999996,-3.104799818136013,3.886661912016137,-4.281915995129988,4.3415837992194986,-3.913331447643481,4.082197248192822,-0.08434892330241875,-0.09208524824472211,0.2687835966917634,0.2769982706735833
7.199999999999591,169.0676802032541,219.5209999999996,-3.163298077968423,3.944019109859397,-3.451017274969096,2.9657917301926235,-3.8059374747154977,3.9568005506590107,-0.025433536589995257,-0.1512435568647437,0.2524318081196436,0.2603231534249639
7.299999999999585,169.1676802032541,219.62099999999958,-3.009033264538068,3.7744826591131186,-3.603888223257718,3.4779167050304487,-3.8084808283744973,3.9416761949725374,-0.025433536589995257,-0.1512435568647437,0.26590778772520035,0.2739412339315299
7.399999999999579,169.2676802032541,219.72099999999958,-2.9868945473761124,3.5534289575048725,-3.7567591715502546,3.9900416798757856,-3.7123094601282682,3.902611472687346,0.02531500227686054,-0.1632743802306705,0.2496447333546095,0.2573657864473423
7.499999999999574,169.36768020325408,219.82099999999957,-3.5799406916851386,3.0925086910773265,-4.5681983330667055,3.604492213171098,-3.7097779599005825,3.8862840346642797,0.02531500227686054,-0.1632743802306705,0.2629647243506575,0.2708229573813705
7.599999999999568,169.46768020325408,219.92099999999957,-4.172986835994164,2.631588424649781,-5.379637494585964,3.218942746462583,-3.9009567762439117,3.798398800019223,-0.07529773344173783,-0.19971922305184997,0.2604638280078953,0.2688699399125629
7.699999999999562,169.56768020325407,220.02099999999956,-4.586143632881014,2.7325750720687747,-5.4972675333396,4.269143784331122,-3.9572428438797953,3.636213354308608,-0.0997675221079387,-0.2697480198966332,0.2599788706920208,0.2676662711158451
7.799999999999557,169.66768020325406,220.12099999999955,-4.913396622363267,3.1018930242486937,-5.614897572090278,5.3193448222057835,-4.154250576718318,3.793325713367627,-0.1969410322787415,-0.17595634613518357,0.25784609951380805,0.2660780719601227
7.899999999999551,169.76768020325406,220.22099999999955,-5.034495151304964,3.4075837088784895,-4.945352493556026,4.822100327267821,-4.2812771248582475,3.7351449013765623,-0.2521989375686404,-0.196447386368692,0.25693649641744143,0.26445745833568934
7.999999999999545,169.86768020325405,220.32099999999954,-4.195729529020336,3.417023063308061,-4.275807415018194,4.324855832322821,-4.303085634067536,3.779693055845693,-0.2504265595762603,-0.16374097673443325,0.2551582756268205,0.26321881584091605
8.09999999999954,169.96768020325405,220.42099999999954,-3.3569639067357073,3.4264624177376324,-3.8458774064648713,3.3365685443190807,-4.32812829002516,3.7633189581722504,-0.2504265595762603,-0.16374097673443325,0.2687749083835442,0.27698594274115684
8.199999999999534,170.06768020325404,220.52099999999953,-3.19316113888972,3.5725492529297127,-3.415947397912637,2.3482812563131077,-4.126611129010233,3.569083498948546,-0.13516417003374886,-0.25372957084570985,0.2524243674884182,0.2603155888448511
8.299999999999528,170.16768020325404,220.62099999999953,-3.351678063031679,3.783890307106825,-3.8867946066653873,3.76867416611688,-4.140127546013607,3.5437105418639767,-0.13516417003374886,-0.25372957084570985,0.26589711395541443,0.27393307725877086
8.399999999999523,170.26768020325403,220.72099999999952,-3.4763986725912006,3.9345497004040584,-4.357641815422234,5.189067075931606,-4.108382766176204,3.7314291823725227,-0.11203122618565639,-0.14552409703543656,0.24963364626570694,0.25735815894237624
8.499999999999517,170.36768020325403,220.82099999999951,-3.4437621688180706,3.802672636508686,-4.787823267292112,4.077787582010133,-4.119585888794769,3.71687677266898,-0.11203122618565639,-0.14552409703543656,0.26294802753515684,0.27081154214153214
8.599999999999511,170.46768020325402,220.9209999999995,-3.4111256650449406,3.6707955726133137,-5.218004719161795,2.966508088076428,-4.256700462751374,3.621453753094533,-0.17740105191004082,-0.18669740764500176,0.2604442147014856,0.26885588605557825
8.699999999999505,170.567680203254,221.0209999999995,-3.7501777441913204,3.4019227675237325,-5.216999495789903,2.9241896387441146,-4.183356690189045,3.6041690785151235,-0.13170745954264734,-0.1860156188586541,0.25995543878851163,0.26764870333846047
8.7999999999995,170.667680203254,221.1209999999995,-4.266724849581547,3.0676294362302916,-5.215994272415928,2.881871189416966,-4.312225538564156,3.509828784424929,-0.19179114127751828,-0.2245872929414234,0.2578199535240556,0.26605734804467607
8.899999999999494,170.767680203254,221.2209999999995,-4.6797430845822525,2.8558738320766706,-4.21277704352258,3.6071842466050983,-4.369982081564053,3.411322803616412,-0.21164268631372282,-0.2629654949212906,0.25690743954291234,0.2644335715502209
8.999999999999488,170.867680203254,221.3209999999995,-4.610726387893009,3.2146592249323582,-3.2095598146241056,4.332497303797158,-4.259836015477715,3.4848177582346533,-0.1434520772597166,-0.21214507947806244,0.25512713170226975,0.26319200609719295
9.099999999999483,170.967680203254,221.42099999999948,-4.541709691203764,3.5734446177880455,-3.5826930833040893,4.57179939109545,-4.274181223203686,3.463603250286848,-0.1434520772597166,-0.21214507947806244,0.2687357737106841,0.27695119675673163
9.199999999999477,171.06768020325399,221.52099999999947,-4.132387028871044,3.643297116618028,-3.9558263519911145,4.811101478391255,-4.276311325834124,3.6072767546435935,-0.1366358583623499,-0.12861792302569236,0.25239026903563994,0.26028433017940344
9.299999999999471,171.16768020325398,221.62099999999947,-3.560555699125244,3.575173487139072,-3.800438331871676,4.329589966217101,-4.289974911670358,3.594414962341025,-0.1366358583623499,-0.12861792302569236,0.26585553952165975,0.2738940335788705
9.399999999999466,171.26768020325397,221.72099999999946,-3.1795437497674124,3.5272736402344367,-3.645050311749534,3.848078454039259,-4.112377019700413,3.6017169676809417,-0.03806714199559277,-0.11832803995182341,0.24959862555025664,0.25732443418725176
9.49999999999946,171.36768020325397,221.82099999999946,-3.6869951502417315,3.573536606225042,-4.111421270590771,3.2129577652345684,-4.116183733899972,3.58988416368576,-0.03806714199559277,-0.11832803995182341,0.26290633499425614,0.2707705953086344
9.599999999999454,171.46768020325396,221.92099999999945,-4.194446550716051,3.6197995722156473,-4.5777922294353655,2.5778370764290486,-4.17299246740516,3.468155087084288,-0.06557598840150528,-0.17425929524736394,0.26040386619293715,0.26881521095815397
9.699999999999449,171.56768020325396,222.02099999999945,-3.9164694943909955,3.751063171636505,-4.370763807322484,2.747456919385364,-4.198920499522457,3.4694282841469652,-0.07529069732196754,-0.1650578440497685,0.2599155138547396,0.2676080055253049
9.799999999999443,171.66768020325395,222.12099999999944,-3.2634213410265644,3.9229177129232107,-4.163735385205966,2.917076762346025,-4.201603421355769,3.3952667725861394,-0.0727746327101043,-0.19441171840852156,0.2577817892461064,0.26601750830321064
9.899999999999437,171.76768020325395,222.22099999999944,-2.8638300282360207,3.94907927520847,-3.5682669010757384,3.081099569832352,-4.051856176183942,3.450352250182094,0.008011240535716377,-0.15681091582357135,0.2568706381084388,0.26439483150469556
9.999999999999432,171.86768020325394,222.32099999999943,-3.6443448092643846,3.296887978849475,-2.972798416943303,3.245122377318647,-3.9312605306486055,3.4147127955311167,0.07021013230639656,-0.16697265513980317,0.2550923107644329,0.26315452707203
10.099999999999426,171.96768020325393,222.42099999999942,-4.424859590292748,2.6446966824904807,-3.621572822655032,2.9465068218621644,-3.9242395174179663,3.3980155300171373,0.07021013230639656,-0.16697265513980317,0.26869671288273467,0.2769086638889167
10.19999999999942,172.06768020325393,222.52099999999942,-4.059066121663857,2.523156702026945,-4.270347228373834,2.6478912664030516,-4.030830914766406,3.2073394486034164,0.012692942169263009,-0.25370547510033015,0.2523594743625089,0.2602502538646889
10.299999999999415,172.16768020325392,222.6209999999994,-3.1458681262155173,2.6550223239140216,-4.164055571102641,3.738449882732863,-4.0295616205494795,3.1819689010933847,0.012692942169263009,-0.25370547510033015,0.2658214264955778,0.2738558716623012
10.399999999999409,172.26768020325392,222.7209999999994,-2.61210101490119,2.9000080196834066,-4.057763913827156,4.82900849907057,-3.867927341443535,3.2839880200512117,0.09500563560413786,-0.18871097835776096,0.24957213226905017,0.25729435227016445
10.499999999999403,172.3676802032539,222.8209999999994,-3.8449806334074643,3.671685708534359,-4.596122839428669,4.622413666044702,-3.858426777883122,3.265116922215437,0.09500563560413786,-0.18871097835776096,0.2628773326953991,0.27073731525075856
10.599999999999397,172.4676802032539,222.9209999999994,-5.077860251913739,4.443363397385311,-5.13448176503403,4.415818833011092,-3.9977315648862906,3.3747207532899552,0.017777644245130342,-0.12332990338606589,0.26037771337769905,0.2687846165470644
10.699999999999392,172.5676802032539,223.0209999999994,-5.636055424627243,4.517363472847861,-4.7284959688252135,3.4831147858964786,-4.152202026039181,3.5058929790200164,-0.06058058998723931,-0.052719525483709825,0.2598914578234442,0.2675797166586303
10.799999999999386,172.6676802032539,223.12099999999938,-5.872063855761821,4.258196719977728,-4.322510172610761,2.550410738777531,-4.1768920011766575,3.3984005218293647,-0.07025379699204613,-0.10475955855443664,0.2577602323247799,0.2659916666927205
10.89999999999938,172.7676802032539,223.22099999999938,-5.909792911627227,4.01909763704958,-3.531677581048673,2.8166476579864246,-4.383502844508381,3.4591697165037223,-0.17293433047416013,-0.06881587544731328,0.2568511391148299,0.26437134244531213
10.999999999999375,172.86768020325388,223.32099999999937,-5.02432455642707,3.8734344997986323,-2.740844989484179,3.0828845772028144,-4.216400472482598,3.413398428424262,-0.07719440554078963,-0.08861589126349927,0.25507494728447394,0.2631332019783858
11.099999999999369,172.96768020325388,223.42099999999937,-4.138856201226912,3.727771362547685,-3.743707010518138,2.1472746906585995,-4.224119913036676,3.4045368392979127,-0.07719440554078963,-0.08861589126349927,0.26867836012134777,0.27688590335865165
11.199999999999363,173.06768020325387,223.52099999999936,-3.4874641194400224,3.6411540706403187,-4.746569031563313,1.2116648041068696,-4.25055928715738,3.1994380027049436,-0.08764939676084428,-0.1890835607291516,0.25234579700162607,0.26023303983481233
11.299999999999358,173.16768020325387,223.62099999999936,-2.9478521035525933,3.5827333506765857,-4.1285169028811115,2.184876159974216,-4.2593242268334635,3.1805296466320296,-0.08764939676084428,-0.1890835607291516,0.26580712579709853,0.27383768619672977
11.399999999999352,173.26768020325386,223.72099999999935,-2.5507670944303307,3.5158583317627943,-3.5104647741887756,3.158087515853498,-4.011188040951328,3.199344027051235,0.04466589764193378,-0.17009085708662086,0.24956159094084787,0.257280747652245
11.499999999999346,173.36768020325385,223.82099999999934,-2.8172940392702834,3.409619728550392,-3.8872519263177843,3.5262772814635372,-4.006721451187135,3.1823349413425737,0.04466589764193378,-0.17009085708662086,0.2628664369452273,0.27072309514128423
11.59999999999934,173.46768020325385,223.92099999999934,-3.083820984110236,3.30338112533799,-4.264039078453297,3.894467047069622,-4.032554679741385,3.2454129454595866,0.028940404799251716,-0.12933388927145678,0.26036838035087173,0.26877218630228417
11.699999999999335,173.56768020325384,224.02099999999933,-3.150070979881336,3.506888080276352,-3.9117089586900784,4.0936954180869085,-3.938647323773854,3.235498283789225,0.07458427426775732,-0.127848532957471,0.25988334323083506,0.2675688326197628
11.79999999999933,173.66768020325384,224.12099999999933,-3.1206813354674456,3.858309979336684,-3.5593788389220946,4.2929237891030905,-3.889014410119367,3.3378349674869163,0.09648061667804028,-0.06923959103866495,0.2577533347215579,0.2659822154017558
11.899999999999324,173.76768020325383,224.22099999999932,-3.1756311454742003,4.048159526428411,-3.2341697402615868,2.7656522973275623,-3.7962390623730777,3.419594523740842,0.13924789306945123,-0.024497287299226518,0.25684523565284956,0.26436318901711386
