method,sample_index,nominal_hz,time_s,x_m,y_m,time_rel_s,dt_s,dx_m,dy_m,segment_distance_m,speed_fd_mps
method1,68,4.0,238.0,0.274515218330748,4.35920030729026,17.0,0.25,-0.011617155415194036,-0.005008584557550044,0.01265085843770694,0.05060343375082776
method1,69,4.0,238.25,0.262921555903611,4.35413289828021,17.25,0.25,-0.011593662427136997,-0.005067409010050206,0.012652732611951701,0.050610930447806804
method1,70,4.0,238.5,0.2513516843207,4.34900677455225,17.5,0.25,-0.011569871582911007,-0.0051261237279600635,0.012654606786439744,0.050618427145758975
method1,71,4.0,238.75,0.239805900928066,4.3438220473491,17.75,0.25,-0.011545783392633985,-0.005184727203149997,0.012656480961179783,0.05062592384471913
method1,72,4.0,239.0,0.228284502554006,4.33857882941931,18.0,0.25,-0.011521398374059993,-0.0052432179297898784,0.012658355136156606,0.050633420544626426
method1,73,4.0,239.25,0.216787785501437,4.33327723501481,18.25,0.25,-0.011496717052568994,-0.005301594404500065,0.012660229311377306,0.050640917245509225
method1,74,4.0,239.5,0.205316045540282,4.32791737988848,18.5,0.25,-0.011471739961155025,-0.005359855126330082,0.012662103486846408,0.05064841394738563
method1,75,4.0,239.75,0.193869577899863,4.32249938129172,18.75,0.25,-0.011446467640418984,-0.005417998596760398,0.012663977662553602,0.05065591065021441
method1,76,4.0,240.0,0.182448677261318,4.31702335797186,19.0,0.25,-0.011420900638545006,-0.005476023319859635,0.012665851838513044,0.05066340735405218
method1,77,4.0,240.25,0.171053637750015,4.31148943016971,19.25,0.25,-0.011395039511302996,-0.005533927802149563,0.012667726014702098,0.05067090405880839
method1,78,4.0,240.5,0.159684752927983,4.30589771961686,19.5,0.25,-0.011368884822031994,-0.0055917105528502375,0.012669600191145975,0.0506784007645839
method1,79,4.0,240.75,0.14834231578636,4.30024834953314,19.75,0.25,-0.011342437141623002,-0.005649370083720129,0.01267147436782717,0.05068589747130868
method1,80,4.0,241.0,0.137026618737843,4.29454144462391,20.0,0.25,-0.01131569704851701,-0.005706904909230204,0.012673348544753766,0.05069339417901506
method1,81,4.0,241.25,0.125737953609164,4.28877713107737,20.25,0.25,-0.011288665128678987,-0.005764313546539945,0.012675222721919994,0.05070089088767998
method1,82,4.0,241.5,0.114476611633566,4.2829555365618,20.5,0.25,-0.011261341975598013,-0.005821594515570183,0.012677096899333168,0.05070838759733267
method1,83,4.0,241.75,0.103242883443297,4.27707679022281,20.75,0.25,-0.011233728190268993,-0.005878746338989771,0.012678971076985304,0.05071588430794122
method1,84,4.0,242.0,0.0920370590621156,4.27114102268049,21.0,0.25,-0.011205824381181409,-0.0059357675423203915,0.012680845254885179,0.050723381019540714
method1,85,4.0,242.25,0.0808594278978176,4.26514836602658,21.25,0.25,-0.011177631164298,-0.005992656653909911,0.012682719433021317,0.05073087773208527
method1,86,4.0,242.5,0.0697102787347612,4.25909895382154,21.5,0.25,-0.011149149163056399,-0.00604941220503985,0.01268459361140775,0.050738374445631
method1,87,4.0,242.75,0.0585898997264176,4.25299292109168,21.75,0.25,-0.011120379008343596,-0.006106032729859656,0.012686467790024388,0.05074587116009755
method1,88,4.0,243.0,0.04749857838793,4.2468304043261,22.0,0.25,-0.0110913213384876,-0.006162516765580328,0.012688341968896054,0.05075336787558422
method1,89,4.0,243.25,0.0364366015886914,4.24061154147377,22.25,0.25,-0.0110619767992386,-0.006218862852329643,0.012690216148000736,0.05076086459200294
method1,90,4.0,243.5,0.0254042555449305,4.23433647194042,22.5,0.25,-0.0110323460437609,-0.006275069533350219,0.012692090327352187,0.05076836130940875
method1,91,4.0,243.75,0.0144018258123118,4.2280053365855,22.75,0.25,-0.011002429732618701,-0.0063311353549195815,0.012693964506942846,0.05077585802777138
method1,92,4.0,244.0,0.00342959727856051,4.22161827771903,23.0,0.25,-0.01097222853375129,-0.006387058866470063,0.012695838686775278,0.05078335474710111
method1,93,4.0,244.25,-0.00751214584391291,4.21517543909846,23.25,0.25,-0.01094174312247342,-0.006442838620570157,0.012697712866847509,0.050790851467390034
method1,94,4.0,244.5,-0.0184231200253597,4.20867696592544,23.5,0.25,-0.010910974181446792,-0.006498473173020436,0.01269958704717066,0.05079834818868264
method1,95,4.0,244.75,-0.0293030424260348,4.20212300484266,23.75,0.25,-0.010879922400675097,-0.006553961082779836,0.01270146122772118,0.05080584491088472
method1,96,4.0,245.0,-0.0401516309035193,4.19551370393048,24.0,0.25,-0.010848588477484503,-0.006609300912179705,0.012703335408527517,0.05081334163411007
method1,97,4.0,245.25,-0.0509686040200226,4.18884921270372,24.25,0.25,-0.0108169731165033,-0.006664491226760383,0.012705209589562907,0.05082083835825163
method1,98,4.0,245.5,-0.0617536810496813,4.18212968210824,24.5,0.25,-0.010785077029658696,-0.006719530595479917,0.012707083770844604,0.05082833508337842
method1,99,4.0,245.75,-0.0725065819858306,4.1753552645176,24.75,0.25,-0.0107529009361493,-0.006774417590639459,0.012708957952365953,0.05083583180946381
method1,100,4.0,246.0,-0.0832270275482632,4.16852611372963,25.0,0.25,-0.010720445562432596,-0.006829150787970306,0.012710832134125452,0.05084332853650181
method1,101,4.0,246.25,-0.0939147391904767,4.16164238496295,25.25,0.25,-0.010687711642213507,-0.006883728766680086,0.012712706316136036,0.050850825264544146
method1,102,4.0,246.5,-0.104569439106894,4.15470423485353,25.5,0.25,-0.010654699916417293,-0.006938150109419894,0.012714580498378465,0.05085832199351386
method1,103,4.0,246.75,-0.115190850240082,4.14771182145112,25.75,0.25,-0.010621411133188,-0.006992413402410413,0.012716454680862067,0.05086581872344827
method1,104,4.0,247.0,-0.125778696287941,4.14066530421569,26.0,0.25,-0.010587846047859006,-0.007046517235429484,0.012718328863587714,0.05087331545435086
method1,105,4.0,247.25,-0.136332701710878,4.13356484401384,26.25,0.25,-0.010554005422936996,-0.007100460201850289,0.01272020304654935,0.0508808121861974
method1,106,4.0,247.5,-0.146852591738972,4.12641060311513,26.5,0.25,-0.010519890028094003,-0.007154240898709752,0.012722077229759415,0.05088830891903766
method1,107,4.0,247.75,-0.157338092379115,4.11920274518845,26.75,0.25,-0.010485500640143003,-0.007207857926680106,0.012723951413206692,0.05089580565282677
method1,108,4.0,248.0,-0.167788930422136,4.11194143529829,27.0,0.25,-0.010450838043020994,-0.007261309890160383,0.012725825596887452,0.05090330238754981
method1,109,4.0,248.25,-0.178204833449906,4.10462683990095,27.25,0.25,-0.010415903027770013,-0.007314595397339474,0.012727699780820112,0.05091079912328045
method1,110,4.0,248.5,-0.188585529842431,4.09725912684084,27.5,0.25,-0.01038069639252498,-0.0073677130601099705,0.01272957396497998,0.05091829585991992
method1,111,4.0,248.75,-0.198930748784918,4.08983846534657,27.75,0.25,-0.010345218942487022,-0.007420661494270675,0.012731448149387556,0.05092579259755022
method1,112,4.0,249.0,-0.209240220274834,4.08236502602716,28.0,0.25,-0.010309471489915983,-0.0074734393194093585,0.0127333223340291,0.0509332893361164
method1,113,4.0,249.25,-0.219513675128937,4.0748389808681,28.25,0.25,-0.010273454854102998,-0.007526045159059969,0.012735196518919622,0.050940786075678486
method1,114,4.0,249.5,-0.229750844990289,4.06726050322748,28.5,0.25,-0.010237169861352008,-0.007578477640620029,0.012737070704033624,0.0509482828161345
method1,115,4.0,249.75,-0.239951462335259,4.05962976783194,28.75,0.25,-0.010200617344969992,-0.007630735395539823,0.012738944889403005,0.05095577955761202
method1,116,4.0,250.0,-0.250115260480497,4.05194695077276,29.0,0.25,-0.01016379814523799,-0.00768281705918028,0.012740819075003566,0.050963276300014265
method1,117,4.0,250.25,-0.260241973589893,4.04421222950176,29.25,0.25,-0.010126713109396002,-0.007734721271000389,0.012742693260848694,0.05097077304339478
method1,118,4.0,250.5,-0.270331336681519,4.03642578282728,29.5,0.25,-0.010089363091626002,-0.007786446674479919,0.012744567446923587,0.05097826978769435
method1,119,4.0,250.75,-0.280383085634543,4.02858779091002,29.75,0.25,-0.01005174895302402,-0.007837991917259757,0.012746441633242149,0.050985766532968595
method1,120,4.0,251.0,-0.290396957196136,4.02069843525894,30.0,0.25,-0.010013871561593002,-0.007889355651079732,0.012748315819797719,0.050993263279190876
method1,121,4.0,251.25,-0.300372688988352,4.01275789872705,30.25,0.25,-0.009975731792216003,-0.00794053653189053,0.012750190006604496,0.051000760026417985
method1,122,4.0,251.5,-0.310310019514978,4.00476636550726,30.5,0.25,-0.009937330526625987,-0.007991533219789737,0.012752064193628248,0.05100825677451299
method1,123,4.0,251.75,-0.320208688168389,3.99672402112805,30.75,0.25,-0.009898668653410991,-0.008042344379210142,0.012753938380901577,0.05101575352360631
method1,124,4.0,252.0,-0.330068435236358,3.98863105244923,31.0,0.25,-0.009859747067968994,-0.008092968678819812,0.012755812568420784,0.05102325027368314
method1,125,4.0,252.25,-0.339889001908856,3.98048764765766,31.25,0.25,-0.009820566672498032,-0.008143404791570052,0.012757686756161759,0.051030747024647036
method1,126,4.0,252.5,-0.349670130284832,3.97229399626281,31.5,0.25,-0.009781128375976,-0.008193651394849955,0.01275956094415672,0.05103824377662688
method1,127,4.0,252.75,-0.359411563378969,3.96405028909247,31.75,0.25,-0.009741433094136998,-0.008243707170340286,0.012761435132377054,0.051045740529508214
method1,128,4.0,253.0,-0.369113045128421,3.95575671828825,32.0,0.25,-0.009701481749452012,-0.008293570804219996,0.012763309320844683,0.05105323728337873
method1,129,4.0,253.25,-0.378774320399528,3.94741347730119,32.25,0.25,-0.009661275271106995,-0.00834324098705963,0.012765183509540914,0.051060734038163656
method1,130,4.0,253.5,-0.388395134994507,3.93902076088722,32.5,0.25,-0.009620814594978988,-0.008392716413970103,0.012767057698478686,0.051068230793914746
method1,131,4.0,253.75,-0.397975235658127,3.93057876510265,32.75,0.25,-0.009580100663619973,-0.008441995784570278,0.012768931887663672,0.05107572755065469
method1,132,4.0,254.0,-0.407514370084356,3.92208768729966,33.0,0.25,-0.009539134426229001,-0.008491077802989633,0.012770806077068531,0.051083224308274125
method1,133,4.0,254.25,-0.417012286922987,3.91354772612162,33.25,0.25,-0.009497916838630993,-0.008539961178040123,0.012772680266724859,0.051090721066899436
method1,134,4.0,254.5,-0.426468735786252,3.90495908149855,33.5,0.25,-0.009456448863265021,-0.008588644623070074,0.012774554456611659,0.051098217826446635
method1,135,4.0,254.75,-0.435883467255395,3.8963219546424,33.75,0.25,-0.009414731469143012,-0.008637126856149813,0.012776428646742253,0.05110571458696901
method1,136,4.0,255.0,-0.445256232887237,3.88763654804241,34.0,0.25,-0.009372765631841973,-0.008685406599989953,0.012778302837098012,0.05111321134839205
method1,137,4.0,255.25,-0.454586785220716,3.87890306546033,34.25,0.25,-0.009330552333479014,-0.008733482582080399,0.012780177027697714,0.051120708110790856
method1,138,4.0,255.5,-0.463874877783399,3.87012171192568,34.5,0.25,-0.009288092562682981,-0.008781353534649927,0.012782051218543746,0.051128204874174986
method1,139,4.0,255.75,-0.473120265097976,3.86129269373101,34.75,0.25,-0.009245387314577025,-0.008829018194669747,0.012783925409605268,0.05113570163842107
method1,140,4.0,256.0,-0.482322702688725,3.85241621842697,35.0,0.25,-0.009202437590749013,-0.00887647530404001,0.012785799600919088,0.05114319840367635
method1,141,4.0,256.25,-0.491481947087965,3.84349249481753,35.25,0.25,-0.009159244399239985,-0.00892372360944016,0.012787673792472528,0.05115069516989011
method1,142,4.0,256.5,-0.500597755842468,3.83452173295509,35.5,0.25,-0.009115808754503019,-0.008970761862439947,0.012789547984244044,0.051158191936976176
method1,143,4.0,256.75,-0.509669887519867,3.82550414413548,35.75,0.25,-0.009072131677398954,-0.009017588819610012,0.01279142217627192,0.05116568870508768
method1,144,4.0,257.0,-0.518698101715022,3.81643994089309,36.0,0.25,-0.009028214195154982,-0.00906420324238999,0.012793296368526413,0.051173185474105654
method1,145,4.0,257.25,-0.527682159056376,3.80732933699584,36.25,0.25,-0.008984057341354101,-0.009110603897250158,0.01279517056100966,0.05118068224403864
method1,146,4.0,257.5,-0.536621821212278,3.79817254744012,36.5,0.25,-0.008939662155901917,-0.009156789555719858,0.012797044753747062,0.05118817901498825
method1,147,4.0,257.75,-0.545516850897282,3.78896978844582,36.75,0.25,-0.008895029685003997,-0.009202758994300009,0.01279891894670296,0.05119567578681184
method1,148,4.0,258.0,-0.554367011878433,3.77972127745115,37.0,0.25,-0.00885016098115099,-0.009248510994670056,0.012800793139912087,0.05120317255964835
method1,149,4.0,258.25,-0.563172068981509,3.77042723310761,37.25,0.25,-0.008805057103075997,-0.009294044343540087,0.012802667333337946,0.051210669333351784
method1,150,4.0,258.5,-0.571931788097257,3.76108787527475,37.5,0.25,-0.008759719115748021,-0.009339357832859996,0.012804541527013167,0.051218166108052667
method1,151,4.0,258.75,-0.580645936187585,3.75170342501505,37.75,0.25,-0.008714148090328,-0.009384450259700028,0.012806415720917038,0.05122566288366815
method1,152,4.0,259.0,-0.589314281291751,3.74227410458868,38.0,0.25,-0.008668345104166031,-0.009429320426369792,0.012808289915053991,0.051233159660215966
method1,153,4.0,259.25,-0.597936592532504,3.73280013744823,38.25,0.25,-0.008622311240752967,-0.009473967140450235,0.01281016410943848,0.05124065643775392
method1,154,4.0,259.5,-0.606512640122219,3.72328174823349,38.5,0.25,-0.008576047589714975,-0.009518389214739909,0.012812038304045655,0.05124815321618262
method1,155,4.0,259.75,-0.615042195368991,3.71371916276608,38.75,0.25,-0.008529555246772014,-0.009562585467409956,0.012813912498891822,0.05125564999556729
method1,156,4.0,260.0,-0.623525030682713,3.70411260804413,39.0,0.25,-0.00848283531372207,-0.009606554721949934,0.012815786693978204,0.051263146775912816
method1,157,4.0,260.25,-0.631960919581124,3.69446231223693,39.25,0.25,-0.00843588889841096,-0.009650295807200227,0.012817660889288636,0.05127064355715454
method1,158,4.0,260.5,-0.64034963669583,3.68476850467947,39.5,0.25,-0.008388717114706012,-0.009693807557459966,0.012819535084847247,0.05127814033938899
method1,159,4.0,260.75,-0.6486909577783,3.67503141586707,39.75,0.25,-0.008341321082469988,-0.009737088812399985,0.012821409280629928,0.05128563712251971
method1,160,4.0,261.0,-0.65698465970584,3.66525127744987,40.0,0.25,-0.008293701927539976,-0.009780138417200046,0.012823283476647959,0.051293133906591834
method1,161,4.0,261.25,-0.665230520487526,3.65542832222733,40.25,0.25,-0.008245860781685987,-0.009822955222539953,0.012825157672908821,0.051300630691635284
method1,162,4.0,261.5,-0.673428319270133,3.64556278414275,40.5,0.25,-0.008197798782607069,-0.009865538084580017,0.012827031869392573,0.05130812747757029
method1,163,4.0,261.75,-0.681577836344011,3.63565489827765,40.75,0.25,-0.00814951707387801,-0.009907885865099608,0.012828906066117633,0.05131562426447053
method1,164,4.0,262.0,-0.689678853148958,3.62570490084622,41.0,0.25,-0.008101016804947014,-0.009949997431430102,0.012830780263082195,0.05132312105232878
method1,165,4.0,262.25,-0.697731152280045,3.61571302918971,41.25,0.25,-0.00805229913108696,-0.009991871656509943,0.012832654460269339,0.051330617841077356
method1,166,4.0,262.5,-0.705734517493432,3.60567952177075,41.5,0.25,-0.00800336521338696,-0.010033507418960141,0.012834528657694473,0.05133811463077789
method1,167,4.0,262.75,-0.71368873371214,3.59560461816769,41.75,0.25,-0.007954216218708066,-0.010074903603059848,0.012836402855352692,0.05134561142141077
method1,168,4.0,263.0,-0.721593587031808,3.58548855906889,42.0,0.25,-0.007904853319667948,-0.01011605909880009,0.012838277053245169,0.051353108212980676
method1,169,4.0,263.25,-0.729448864726412,3.57533158626697,42.25,0.25,-0.007855277694604035,-0.010156972801920183,0.012840151251379012,0.05136060500551605
method1,170,4.0,263.5,-0.737254355253967,3.56513394265308,42.5,0.25,-0.00780549052755497,-0.010197643613889973,0.012842025449735775,0.0513681017989431
method1,171,4.0,263.75,-0.745009848262189,3.55489587221106,42.75,0.25,-0.007755493008221981,-0.010238070442019964,0.012843899648328886,0.051375598593315544
method1,172,4.0,264.0,-0.752715134594136,3.54461762001163,43.0,0.25,-0.007705286331947003,-0.010278252199429794,0.012845773847159724,0.051383095388638896
method1,173,4.0,264.25,-0.760370006293818,3.53429943220655,43.25,0.25,-0.007654871699682042,-0.010318187805080203,0.012847648046218376,0.051390592184873504
method1,174,4.0,264.5,-0.767974256611784,3.52394155602272,43.5,0.25,-0.007604250317965966,-0.010357876183829884,0.0128495222455092,0.0513980889820368
method1,175,4.0,264.75,-0.775527680010666,3.51354423975626,43.75,0.25,-0.0075534233988819866,-0.0103973162664599,0.01285139644503933,0.05140558578015732
method1,176,4.0,265.0,-0.783030072170713,3.50310773276659,44.0,0.25,-0.007502392160047,-0.010436506989670136,0.012853270644803535,0.05141308257921414
method1,177,4.0,265.25,-0.790481229995276,3.49263228547046,44.25,0.25,-0.0074511578245630705,-0.010475447296129925,0.01285514484479048,0.05142057937916192
method1,178,4.0,265.5,-0.797880951616283,3.48211814933593,44.5,0.25,-0.007399721621006994,-0.010514136134530006,0.012857019045013036,0.05142807618005214
method1,179,4.0,265.75,-0.805229036399673,3.47156557687635,44.75,0.25,-0.0073480847833899965,-0.0105525724595803,0.012858893245477242,0.05143557298190897
method1,180,4.0,266.0,-0.812525284950796,3.46097482164433,45.0,0.25,-0.007296248551122986,-0.010590755232019688,0.012860767446164195,0.05144306978465678
method1,181,4.0,266.25,-0.819769499119801,3.45034613822563,45.25,0.25,-0.007244214169005003,-0.010628683418699936,0.012862641647086333,0.051450566588345334
method1,182,4.0,266.5,-0.826961482006975,3.43967978223306,45.5,0.25,-0.007191982887173931,-0.010666355992570153,0.012864515848240846,0.05145806339296338
